location_id,city,state,country,address,zip_code,latitude,longitude
819,Paris,,FR,27 rue du Roi de Sicile,,48.85648,2.357409
820,Paris,,FR,78 rue de Charonne,,48.8534999,2.3803
821,Paris,,FR,20 rue Saint Martin,,48.85851,2.34999
822,Paris,,FR,47 rue Gay-Lussac,,48.84175,2.34349
823,Paris,,FR,42 rue Véron,,48.8853172,2.334844
824,Paris,,FR,38 rue Tournelles,,48.85555,2.36729
825,Paris,,FR,11 quai de Montebello,,48.851727,2.349427
826,Paris,,FR,10 rue Guisarde,,48.8519,2.33428
827,Paris,,FR,100 rue Rambuteau,,48.862537,2.348045
828,Paris,,FR,6 rue Thérèse,,48.8660081547723,2.33600543883608
829,Paris,,FR,59 rue Saint-Charles,,48.848798,2.28751
830,Paris,,FR,12 rue de l'Hôtel Colbert,,48.85156,2.3483299
831,Paris,,FR,Hotel de Nell Paris,,48.8732306,2.3468674
832,Paris,,FR,Parvis de la Gare Saint-Lazare,,48.876683,2.325271
833,Paris,,FR,2 rue de l'Abreuvoir,,48.887969665002,2.33965104092
834,Paris,,FR,30bis rue Bergère,,48.87259,2.34422
835,Paris,,FR,5 rue Bouchardon,,48.8698502,2.35711
836,Paris,,FR,9 rue d'Alger,,48.86543,2.32979
837,Paris,,FR,15 boulevard du Temple,,48.864068,2.365836
838,Paris,,FR,9 rue de la Bastille,,48.8538799,2.3682599
839,Paris,,FR,1 rue Commines,,48.8617491625597,2.36506368136342
840,Paris,,FR,20 rue de Monttessuy,,48.85948,2.29853
841,Paris,,FR,129 boulevard du Montparnasse,,48.8415,2.3317199
842,Paris,,FR,12 rue des Trois Frères,,48.88443,2.34129
843,Paris,,FR,133 avenue des Champs-Elysées,,48.8728,2.29698
844,Paris,,FR,3 rue Victor Massé,,48.88046,2.3402
845,Paris,,FR,6 rue Gambey,,48.8649902,2.3721399
846,Paris,,FR,9 rue de l'Eperon,,48.852558,2.340719
847,Paris,,FR,52 rue François Miron,,48.8555191281373,2.3577103595245
848,Paris,,FR,2 rue Cambon,,48.86602,2.32504
849,Paris,,FR,19 rue de Castellane,,48.872433,2.324167
850,Paris,,FR,28 place Saint Ferdinand,,48.87805,2.2883
851,Paris,,FR,56 bd de Port-Royal,,48.83768,2.34622
852,Paris,,FR,28 rue Henri Monnier,,48.8804470273044,2.33758428078072
853,Paris,,FR,26 rue de la Lune,,48.86989,2.34919
854,Paris,,FR,9 rue de Pontoise,,48.8498845,2.3520959
855,Paris,,FR,135 rue Saint Dominique,,48.85819,2.30183
856,Paris,,FR,30 rue de Mogador,,48.8756646984336,2.33133684843779
857,Paris,,FR,25 rue Jean Pierre Timbaud,,48.86545,2.36856
858,Paris,,FR,7 rue Rougemont,,48.8716531601097,2.34572584340404
859,Paris,,FR,10 rue Malar,,48.86052,2.3057
860,Paris,,FR,44 rue d'Argout,,48.86586,2.3436
861,Paris,,FR,179 rue Saint-Denis,,48.86557,2.35045
862,Paris,,FR,39 boulevard Capucines,,48.869916,2.329266
863,Paris,,FR,10 rue Lamarck,,48.88688,2.3445299
864,Paris,,FR,17 ave Franklin D Roosevelt,,48.86612,2.31006
865,Paris,,FR,18 rue Eugène Sue,,48.89111,2.34693
866,Paris,,FR,53 bis rue des Francs Bourgeois,,48.85904,2.35831
867,Paris,,FR,7 rue Antoine Vollon,,48.850565,2.376759
868,Paris,,FR,65 rue de l'Université,,48.859208,2.323421
869,Paris,,FR,20 rue Beautreillis,,48.85328,2.36409
870,Paris,,FR,9 rue Béarn,,48.857267,2.366041
871,Paris,,FR,51 rue du Temple,,48.86009,2.35457
872,London,,GB,12 Upper Saint Martin's Lane,,51.512447030091,-0.1269579217873
873,London,,GB,9 Conduit Street,,51.5127614699071,-0.14159163911048
874,London,,GB,22 Kingly Street,,51.513087,-0.139767
875,London,,GB,15-17 Broadwick Street,,51.5137076071076,-0.135128831605189
876,London,,GB,14 North Audley Street,,51.5131345,-0.1533961
877,London,,GB,66 Knightsbridge,,51.502163,-0.159966
878,London,,GB,58 Brewer Street,,51.5114108,-0.1360504
879,London,,GB,1 Kinnerton Street,,51.4993674,-0.1565204
880,London,,GB,5A Air Street,,51.5097072807539,-0.136161326657445
881,London,,GB,1 Upper James Street,,51.5123099662701,-0.137234320867947
882,London,,GB,17 Beak Street,,51.51212,-0.1384008
883,London,,GB,34 Rupert Street,,51.5111632,-0.1327159
884,London,,GB,The Basement,,51.511687,-0.134762
885,London,,GB,160 Picadilly,,51.507617,-0.141012
886,London,,GB,68 Royal Hospital Road,,51.485833,-0.161966
887,London,,GB,127 Ledbury Road,,51.516819,-0.200107
888,London,,GB,26 Ganton Street,,51.512935,-0.139414
889,London,,GB,51 Kensington Church Street,,51.50405773515,-0.192783395566043
890,London,,GB,11 Langley Street,,51.5134998914001,-0.12567396291297
891,London,,GB,27 Walham Grove,,51.4829113087309,-0.196470990454087
892,London,,GB,49 Frith Street,,51.5135765075684,-0.131750002503395
893,London,,GB,21-22 Warwick Street,,51.511617,-0.1385226
894,London,,GB,10 Berners Street,,51.5167515074354,-0.135977268218994
895,London,,GB,20 Sherwood Street,,51.5106025898049,-0.135575861793962
898,London,,GB,61 Carter Lane,,51.5131833881734,-0.10138103121642
899,London,,GB,42 Albemarle Street,,51.50842,-0.1416607
900,London,,GB,Great Russell Street,,51.518298,-0.126026
901,London,,GB,45 Lexington Street,,51.5130233764648,-0.136484995484352
902,London,,GB,1 - 5 West Street,,51.512814,-0.128013
903,London,,GB,90 Berwick Street,,51.513487,-0.135082
904,London,,GB,215 Piccadilly,,51.5095021385658,-0.135087305946757
905,London,,GB,Victory House,,51.509971,-0.137964
906,London,,GB,15 Kingly Street,,51.5123954723956,-0.138893650736518
907,London,,GB,17-18 Henrietta Street,,51.5108326561998,-0.124100585093387
908,London,,GB,16 Brewer Street,,51.5123858,-0.1341749
909,London,,GB,7 Boundary Street,,51.5245310066818,-0.076594190862934
910,London,,GB,6 Southwark Street,,51.5051451,-0.0899515
911,London,,GB,35 Maiden Lane,,51.5108207,-0.1232501
912,London,,GB,46 Lexington Street,,51.513155,-0.13614583403546
913,London,,GB,12 Archer Street,,51.5116836912991,-0.133953506589517
914,London,,GB,110 Bishopsgate,,51.516178,-0.08094
915,London,,GB,6 New Quebec Street,,51.515378341447,-0.15823586449841
916,London,,GB,4 Derry Street,,51.5012974019964,-0.191184893250465
917,London,,GB,Fifth Floor Harvey Nichols,,51.501441,-0.159432
918,London,,GB,9 Denmark Street,,51.515075713969,-0.129648385965984
919,London,,GB,36-44 Brewer Street,,51.511881,-0.135307
920,London,,GB,Barge House st,,51.5083860657884,-0.108466279762297
921,London,,GB,16 Neal's Yard,,51.5144480132327,-0.126241173962971
922,London,,GB,8 Hanway Place,,51.5171482803943,-0.13180578932657
923,London,,GB,13 Kingly Court,,51.512542,-0.1391
924,London,,GB,3 Yeoman's Row,,51.4974592155569,-0.166872303554917
925,London,,GB,26 St John Street,,51.520481,-0.101486
926,London,,GB,42 New Oxford Street,,51.5171949,-0.1260125
927,London,,GB,80 Wardour Street,,51.51333452102,-0.13376991245546
928,London,,GB,53 Lexington Street,,51.5132221949841,-0.136528484994449
929,London,,GB,4th Floor,,51.5087069889729,-0.138279327972609
930,London,,GB,Shoreditch Town Hall,,51.5270489,-0.0791196
931,London,,GB,85 Piccadilly,,51.5061568370745,-0.144324263574846
932,London,,GB,4-6 Russell Street,,51.5123176574707,-0.121569000184536
933,London,,GB,80 Neal Street,,51.514992,-0.12596
934,London,,GB,17 Bruton Street,,51.5103202323384,-0.144935268434918
935,London,,GB,2nd Floor,,51.51148449999999,-0.1254335
936,London,,GB,15-17 Blandford Street,,51.518294,-0.153047
937,London,,GB,3 Portman Mews South,,51.5146226,-0.1557135
938,London,,GB,15 Gloucester Road,,51.4987228161749,-0.183567237647306
939,London,,GB,D'Arblay House,,51.514481362499,-0.13676105637839
940,London,,GB,64 St Giles High Street,,51.51555,-0.127588
941,London,,GB,20 Old Compton Street,,51.5136346213443,-0.130298037090699
942,London,,GB,52 Haymarket,,51.5094175706263,-0.132749820495633
943,London,,GB,8-10 Pollen Street,,51.5134486407661,-0.142294155464837
944,London,,GB,18-22 Craven Road,,51.514853,-0.1772311
945,London,,GB,11 Dean Street,,51.5149474,-0.13324
946,London,,GB,5 Stable Street,,51.5363182978271,-0.125145272091882
947,London,,GB,3 Chapel Place,,51.5152854919434,-0.146885111927986
948,London,,GB,157a Commercial Street,,51.5211502,-0.075657
949,London,,GB,25 Swallow Street,,51.50968,-0.1379546
950,London,,GB,3 Leicester Street,,51.511104,-0.13113
951,London,,GB,73 St James's Street,,51.505661,-0.138903
952,London,,GB,38 Poland Street,,51.5153383,-0.1376925
953,London,,GB,63-66 St Martin's Ln,,51.5112707779066,-0.126947910714945
954,London,,GB,30-31 Peter Street,,51.512829,-0.133884
956,London,,GB,15 Berkeley Street,,51.5084914741339,-0.143449097152784
957,London,,GB,41 Buckingham Gate,,51.4987197,-0.1374994
958,London,,GB,13 Neal's Yard,,51.5144380966574,-0.126426543278564
959,London,,GB,The Old Westminster Library,,51.497381,-0.129634
960,London,,GB,37 Charlotte Street,,51.5189741386939,-0.135395835697745
961,London,,GB,70 Charlotte Street,,51.520415,-0.136485
962,London,,GB,119 Kensington Church Street,,51.5068261,-0.194781
963,London,,GB,43 Drury Lane,,51.5143394,-0.1219044
964,London,,GB,17-19 Regency Street,,51.4940143171,-0.13222007974201
965,London,,GB,122 Palace Gardens Terrace,,51.5089417,-0.1937266
966,London,,GB,The Strand,,51.5102197687511,-0.120730476398416
967,London,,GB,The Berkeley,,51.5016612,-0.1556969
968,London,,GB,68 Regent Street,,51.510171,-0.135962
969,London,,GB,1 Randolph Street,,51.5418041646628,-0.136007736926076
970,London,,GB,19 Old Park Lane,,51.5050546,-0.1500369
971,London,,GB,66 Bayswater Road,,51.511656071976,-0.17697194507093
972,London,,GB,14a Old Compton Street,,51.5137786865234,-0.130199000239372
973,London,,GB,7-8 Leigh Street,,51.526474,-0.125051
974,London,,GB,41 Broadwick Street,,51.5132248,-0.136738
975,London,,GB,54 Lamb's Conduit Street,,51.5219695,-0.1182648
976,London,,GB,11 Stoney Street,,51.5056293987386,-0.0915365713523675
977,London,,GB,66 Victoria Street,,51.49741,-0.13782
978,London,,GB,135 Wardour Street,,51.5138629586873,-0.134387051472991
979,London,,GB,North Audley Street,,51.5130980394816,-0.153270626983613
980,London,,GB,34 - 36 Old Compton Street,,51.5133623,-0.1311296
981,London,,GB,22 Charlotte Street,,51.518833,-0.134849
982,London,,GB,33 D'Arblay Street,,51.514733,-0.135406
983,London,,GB,Cromwell Building,,51.504962,-0.092963
984,London,,GB,20 Queen Street,,51.5070768887132,-0.147140606231687
985,London,,GB,5A Burlington Gardens,,51.51004817,-0.14055809
986,London,,GB,6-8 Mill Street,,51.512565,-0.142204
987,London,,GB,16 Winchester Walk,,51.5062318,-0.0913238
988,London,,GB,11 Henrietta Street,,51.5110542,-0.1236238
989,London,,GB,The Dorchester,,51.5075671902288,-0.152435302734375
990,London,,GB,34 Portman Street,,51.514873602131,-0.156574989917278
991,London,,GB,Kingly Court,,51.51241,-0.13858
992,London,,GB,93-94 Wilton Road,,51.4927,-0.14072
993,London,,GB,11 Greek Street,,51.5144277061983,-0.130957402446711
994,London,,GB,11-13 Frith Street,,51.5137171,-0.1314659
995,London,,GB,53 - 54 Brooks Mews,,51.512638,-0.146243
996,London,,GB,38 Strutton Ground,,51.4966544699782,-0.133777235475182
997,London,,GB,6 Charlwood Street,,51.49135039773,-0.13753688795203
998,London,,GB,23 Pratt Street,,51.5377635,-0.1398633
999,London,,GB,46 Broadwick Street,,51.513468865838,-0.13664590618241
1000,London,,GB,83 Southwark Street,,51.505604,-0.099671
1001,London,,GB,45 Great Marlborough Street,,51.5144372406878,-0.13853844255209
1002,London,,GB,4a Meard St,,51.5134184063764,-0.132883885733008
1003,London,,GB,County Hall,,51.501479,-0.118008
1004,London,,GB,22-25 Dean Street,,51.514277,-0.1326631
1005,London,,GB,Trafalgar Square,,51.508929,-0.128302
1006,London,,GB,18 Theberton Street,,51.5376815795898,-0.10402800142765
1007,London,,GB,10-13 Grosvenor Square,,51.512403,-0.151296
1008,London,,GB,25 Ganton Street,,51.512781,-0.139333
1009,London,,GB,25 Broadwick Street,,51.51327,-0.135566
1010,London,,GB,155 Wardour Street,,51.514301,-0.134786
1011,London,,GB,10 Seymour Place,,51.514732,-0.160959
1012,London,,GB,37 Monck Street,,51.4967482348975,-0.130618096863811
1013,London,,GB,Unit C3 Ivory House,,51.5072531,-0.0716082
1014,London,,GB,9 Marshall Street,,51.513424266119,-0.137674604592006
1015,London,,GB,15 Poland Street,,51.514775,-0.136932
1016,London,,GB,38 Lexington Street,,51.5128974914551,-0.136000007390976
1017,London,,GB,16 Henrietta Street,,51.510757,-0.124054
1018,London,,GB,11-15 Swallow Street,,51.5095274197208,-0.137853830688528
1019,London,,GB,38 Beauchamp Place,,51.49724,-0.164357
1020,London,,GB,15 Gerrard Street,,51.51178,-0.13148
1021,London,,GB,5 Macclesfield Street,,51.511991,-0.13154
1022,London,,GB,75-77 Buckingham Gate,,51.4992042,-0.1378462
1023,London,,GB,34-36 Wardour street,,51.511651,-0.132188
1024,London,,GB,8 Pall Mall,,51.5074559,-0.1321665
1025,London,,GB,50 Earlham Street,,51.5137833644188,-0.125649969207333
1026,London,,GB,1 Kensington High Street,,51.502166,-0.187171
1027,London,,GB,61 Poland Street,,51.513701,-0.136673
1028,London,,GB,18 Leinster Terrace,,51.511329946838,-0.18310297196364
1029,London,,GB,The Connaught,,51.5101556,-0.1496314
1030,London,,GB,20 Thurloe Street,,51.4943231,-0.1736183
1031,London,,GB,16-22 Great Russell Street,,51.5172302719223,-0.12909671319926
1032,London,,GB,Tower Hill,,51.5083008269638,-0.0760689389286426
1033,London,,GB,383 Kennington Lane,,51.4860611,-0.1208514
1034,London,,GB,41 Earlham Street,,51.5138810333143,-0.126240480271074
1035,London,,GB,12 Denman Street,,51.5108313039847,-0.135196111510276
1036,London,,GB,12 Jerusalem Passage,,51.5232787973028,-0.103991949209005
1037,London,,GB,1st Floor Kingly Court,,51.5123393,-0.1387341
1038,London,,GB,6 Old Court Place,,51.502856014927,-0.1909916674772
1039,London,,GB,14 Borough High Street,,51.5056258,-0.0891513
1040,London,,GB,34-35 Southampton Street,,51.5107997318556,-0.122044533491135
1041,London,,GB,9 D'Arblay Street,,51.5146869918666,-0.136290080845356
1042,London,,GB,53 Cleveland Street,,51.5205732,-0.1388012
1043,London,,GB,12 Gate Street,,51.5172487,-0.119072165950775
1044,London,,GB,60-62 Commercial Street,,51.5243208695971,-0.077134990126122
1045,London,,GB,41 Great Russell Street,,51.5178680419922,-0.126817002892494
1046,London,,GB,34 Great Queen Street,,51.51524,-0.12171
1047,London,,GB,339 Harrow Road,,51.523856,-0.20105
1048,London,,GB,26 Maddox Street,,51.5131345,-0.1422486
1049,London,,GB,6 Moor Street,,51.513418975746,-0.12975025103142
1050,London,,GB,44 Great Windmill Street,,51.5110833177023,-0.134099180155678
1051,London,,GB,43 Buckingham Palace Road,,51.497974,-0.143766
1052,London,,GB,20 Portman Square,,51.516150244144,-0.15665305008251
1053,London,,GB,55 Jermyn Street,,51.507722,-0.1390888
1054,London,,GB,58 Poland Street,,51.5138271,-0.1367278
1055,London,,GB,16-20 Chalton Street,,51.5290298461914,-0.129214003682137
1056,London,,GB,Downstairs 27A,,51.5192470995905,-0.140738025145255
1057,London,,GB,3 Denman Street,,51.5107546,-0.1343706
1058,London,,GB,89 Westminster Bridge Road,,51.4988819,-0.1127175
1059,London,,GB,9 William Street,,51.5016484290909,-0.158281609169788
1060,London,,GB,21 Berwick Street,,51.5138405,-0.1346902
1061,London,,GB,54 James Street,,51.515786,-0.150785
1062,London,,GB,124-126 Wardour Street,,51.514231,-0.134374
1063,London,,GB,129 City Road,,51.5265350341797,-0.0877109989523888
1064,London,,GB,89 Regents Park Road,,51.5416545,-0.1570446
1065,London,,GB,26 Dean Street,,51.514227,-0.132764
1066,London,,GB,106 Cromer Street,,51.5276449011142,-0.123588235886524
1067,London,,GB,24 Wardour Street,,51.5112605,-0.1318498
1068,London,,GB,80 Liverpool Road,,51.537442542029,-0.10682789450616
1069,London,,GB,106-110 Wardour Street,,51.5137892,-0.134057824536853
1070,London,,GB,3-9 Heddon St,,51.5107288,-0.1393024
1071,London,,GB,66 Chandos Place,,51.5103409,-0.1245423
1072,London,,GB,6-8 Hanbury Street,,51.5202629,-0.074075
1073,London,,GB,25 New Quebec Street,,51.514952,-0.158385
1074,London,,GB,73 Old Brompton Road,,51.4928759536943,-0.176558382809162
1075,London,,GB,30 Queen's Gate Mews,,51.4992491095565,-0.180797918037262
1076,London,,GB,18 Wilton Row,,51.501462,-0.155004
1077,London,,GB,49 Columbia Road,,51.5289277153112,-0.0702632793320869
1078,London,,GB,1 Wellington Terrace,,51.5100255,-0.1922685
1079,London,,GB,82 Cleveland Street,,51.522088,-0.140496
1080,London,,GB,36 Dean Street,,51.5135487,-0.1322316
